timestamp,speed_kmh,engine_temp_c,tire_pressure_psi,engine_rpm,oil_pressure_psi,battery_voltage_v,tire_pressure_fl_psi,tire_pressure_fr_psi,tire_pressure_rl_psi,tire_pressure_rr_psi,speed_status,temp_status,psi_status,rpm_status,oil_status,battery_status,speed_trend,temp_trend,psi_trend,overall_health,health_status,emergency,contradictions,tire_speed_risk,temp_correlation_penalty,alerts
1780202595.444,80.9,90.0,31.9,1460.0,44.1,13.8,32.0,31.9,32.2,32.0,optimal,optimal,optimal,optimal,optimal,optimal,—,—,—,100.0,✅ EXCELLENT,False,NONE,3.6,0.0,NONE
1780202596.444,77.8,90.7,31.7,1506.0,46.0,13.84,32.3,32.0,31.6,31.8,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,100.0,✅ EXCELLENT,False,NONE,3.8,0.0,NONE
1780202597.445,81.5,89.8,31.7,1497.0,45.5,13.84,31.8,32.0,32.3,32.2,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,100.0,✅ EXCELLENT,False,NONE,3.8,0.0,NONE
1780202598.446,81.1,91.1,32.4,1468.0,44.3,13.84,32.0,32.0,32.4,32.0,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,↑ increasing,→ stable,100.0,✅ EXCELLENT,False,NONE,3.5,0.0,NONE
1780202599.447,79.5,91.4,32.3,1509.0,44.2,13.83,31.8,31.8,32.1,32.1,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,100.0,✅ EXCELLENT,False,NONE,3.6,0.0,NONE
1780202600.447,81.0,89.0,32.1,1526.0,45.3,13.79,31.8,31.7,32.1,32.2,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,↓ decreasing,→ stable,100.0,✅ EXCELLENT,False,NONE,3.8,0.5,NONE
1780202601.448,79.1,91.1,31.9,1456.0,44.5,13.82,32.4,32.3,32.2,32.1,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,100.0,✅ EXCELLENT,False,NONE,3.5,0.0,NONE
1780202602.448,82.8,90.9,31.9,1516.0,44.0,13.81,32.3,32.4,31.9,31.7,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,↑ increasing,→ stable,100.0,✅ EXCELLENT,False,NONE,3.9,0.0,NONE
1780202603.448,78.1,90.0,32.1,1462.0,45.9,13.83,32.2,32.3,32.1,31.8,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,100.0,✅ EXCELLENT,False,NONE,3.6,0.0,NONE
1780202604.448,78.1,88.9,32.2,1479.0,44.8,13.78,31.8,32.4,32.1,32.2,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,↓ decreasing,→ stable,100.0,✅ EXCELLENT,False,NONE,3.6,0.6,NONE
