timestamp,speed_kmh,engine_temp_c,tire_pressure_psi,engine_rpm,oil_pressure_psi,battery_voltage_v,tire_pressure_fl_psi,tire_pressure_fr_psi,tire_pressure_rl_psi,tire_pressure_rr_psi,speed_status,temp_status,psi_status,rpm_status,oil_status,battery_status,speed_trend,temp_trend,psi_trend,overall_health,health_status,emergency,contradictions,tire_speed_risk,temp_correlation_penalty,alerts
1780322090.868,80.8,88.8,32.4,1526.0,44.1,13.82,31.7,32.2,32.0,32.4,optimal,optimal,optimal,optimal,optimal,optimal,—,—,—,99.2,✅ EXCELLENT,False,NONE,3.8,0.7,NONE
1780322091.868,81.9,89.2,32.1,1517.0,45.4,13.83,31.9,32.3,31.8,32.3,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,99.2,✅ EXCELLENT,False,NONE,3.7,0.3,NONE
1780322092.868,82.9,90.5,32.2,1505.0,44.4,13.77,31.9,32.4,32.3,31.9,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,↑ increasing,→ stable,99.2,✅ EXCELLENT,False,NONE,3.7,0.0,NONE
1780322093.868,82.5,89.8,31.6,1452.0,44.7,13.75,32.3,32.3,32.2,32.2,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,↑ increasing,↓ decreasing,99.2,✅ EXCELLENT,False,NONE,4.0,0.0,NONE
1780322094.869,81.3,88.6,32.3,1526.0,45.1,13.77,31.8,31.6,32.3,32.1,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,99.2,✅ EXCELLENT,False,NONE,3.9,1.0,NONE
1780322095.87,77.1,90.4,32.3,1468.0,44.7,13.81,32.0,31.9,31.9,32.3,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,99.2,✅ EXCELLENT,False,NONE,3.4,0.0,NONE
1780322096.87,82.3,91.3,32.2,1541.0,45.7,13.81,32.1,32.0,32.3,32.2,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,↑ increasing,→ stable,99.2,✅ EXCELLENT,False,NONE,3.5,0.0,NONE
1780322097.87,78.5,90.4,31.9,1493.0,44.7,13.84,32.0,32.4,32.0,32.0,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,99.2,✅ EXCELLENT,False,NONE,3.5,0.0,NONE
1780322098.871,81.0,89.2,31.8,1538.0,44.5,13.77,31.7,32.2,32.1,32.2,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,↓ decreasing,99.2,✅ EXCELLENT,False,NONE,3.8,0.3,NONE
1780322099.872,81.9,89.7,32.1,1463.0,45.7,13.83,32.2,31.9,31.7,32.2,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,↑ increasing,→ stable,99.2,✅ EXCELLENT,False,NONE,3.9,0.0,NONE
1780322100.872,78.6,89.2,32.1,1454.0,45.6,13.83,31.7,31.9,31.7,32.2,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,99.2,✅ EXCELLENT,False,NONE,3.7,0.3,NONE
1780322101.874,78.6,89.7,31.9,1514.0,44.4,13.78,31.8,31.7,31.9,31.6,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,99.2,✅ EXCELLENT,False,NONE,3.8,0.0,NONE
1780322102.875,82.0,90.7,32.0,1525.0,45.9,13.85,31.9,31.8,32.0,31.8,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,↑ increasing,→ stable,99.2,✅ EXCELLENT,False,NONE,3.7,0.0,NONE
1780322103.876,79.6,89.2,31.7,1538.0,44.6,13.76,31.7,31.8,32.0,32.2,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,→ stable,↓ decreasing,99.2,✅ EXCELLENT,False,NONE,3.8,0.3,💨 PRESSURE_LEAK: Tire pressure dropping
1780322104.877,82.2,89.4,32.3,1541.0,45.6,13.77,32.4,31.9,31.6,32.3,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,↑ increasing,→ stable,99.2,✅ EXCELLENT,False,NONE,4.0,0.2,NONE
1780322105.878,78.5,89.1,32.3,1468.0,45.5,13.82,31.9,32.2,31.7,31.7,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,99.2,✅ EXCELLENT,False,NONE,3.7,0.4,NONE
1780322106.878,78.9,91.4,31.7,1457.0,45.1,13.81,32.0,32.0,32.1,31.7,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,↑ increasing,↓ decreasing,99.2,✅ EXCELLENT,False,NONE,3.7,0.0,📈 RAPID_TEMP_RISE: Engine temperature rising quickly|💨 PRESSURE_LEAK: Tire pressure dropping
1780322107.879,78.5,90.1,32.0,1547.0,45.6,13.77,32.0,31.7,31.6,32.2,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,99.2,✅ EXCELLENT,False,NONE,3.8,0.0,NONE
1780322108.88,79.3,90.1,31.8,1518.0,44.8,13.81,32.0,32.1,31.8,31.8,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,↑ increasing,↓ decreasing,99.2,✅ EXCELLENT,False,NONE,3.6,0.0,💨 PRESSURE_LEAK: Tire pressure dropping
1780322109.882,81.3,89.6,32.2,1460.0,44.8,13.79,32.4,32.0,31.9,32.0,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,99.2,✅ EXCELLENT,False,NONE,3.6,0.1,NONE
1780322110.883,79.1,89.4,31.7,1496.0,44.4,13.84,31.9,31.7,32.2,31.6,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,99.2,✅ EXCELLENT,False,NONE,3.8,0.2,NONE
1780322111.883,79.7,88.6,32.0,1516.0,45.2,13.85,32.3,31.8,31.8,32.3,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,99.2,✅ EXCELLENT,False,NONE,3.6,1.0,NONE
1780322112.884,78.7,88.7,32.0,1527.0,45.1,13.85,31.8,32.0,32.0,31.7,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,99.2,✅ EXCELLENT,False,NONE,3.7,0.8,NONE
1780322113.885,79.8,90.5,31.8,1459.0,46.0,13.81,32.4,31.7,31.8,32.0,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,99.2,✅ EXCELLENT,False,NONE,3.8,0.0,NONE
1780322114.885,81.0,88.8,32.4,1485.0,44.8,13.76,32.4,31.9,32.0,32.1,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,99.2,✅ EXCELLENT,False,NONE,3.6,0.7,NONE
1780322115.886,81.9,89.9,32.3,1532.0,44.9,13.79,32.2,31.8,32.2,31.8,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,99.2,✅ EXCELLENT,False,NONE,3.7,0.0,NONE
1780322116.886,78.9,88.7,32.3,1473.0,44.4,13.77,32.0,32.2,31.8,32.1,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,99.2,✅ EXCELLENT,False,NONE,3.6,0.8,NONE
1780322117.887,78.4,91.2,31.9,1455.0,44.8,13.78,31.6,32.3,31.7,32.1,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,99.2,✅ EXCELLENT,False,NONE,3.8,0.0,NONE
1780322118.888,82.1,90.2,31.9,1546.0,46.0,13.83,32.2,31.9,31.7,32.1,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,99.2,✅ EXCELLENT,False,NONE,3.9,0.0,NONE
1780322119.888,81.6,90.0,32.2,1536.0,44.1,13.84,31.8,32.3,32.0,32.1,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,99.2,✅ EXCELLENT,False,NONE,3.7,0.0,NONE
1780322120.888,81.9,90.5,32.0,1501.0,44.4,13.82,31.7,31.8,31.7,32.2,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,99.2,✅ EXCELLENT,False,NONE,3.9,0.0,NONE
1780322121.888,82.0,89.8,31.7,1505.0,44.0,13.82,32.2,32.1,32.1,32.3,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,99.2,✅ EXCELLENT,False,NONE,3.9,0.0,NONE
1780322122.889,77.6,90.0,32.2,1451.0,45.5,13.76,32.1,31.7,31.9,32.2,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,99.2,✅ EXCELLENT,False,NONE,3.7,0.0,NONE
1780322123.891,78.5,88.7,32.3,1452.0,46.0,13.78,31.7,32.1,32.0,31.9,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,99.2,✅ EXCELLENT,False,NONE,3.7,0.8,NONE
1780322124.891,80.6,90.4,31.6,1487.0,45.9,13.76,32.4,32.0,32.3,31.8,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,99.2,✅ EXCELLENT,False,NONE,3.9,0.0,NONE
1780322125.892,78.1,88.7,31.9,1501.0,44.1,13.79,32.3,32.0,31.9,32.3,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,99.2,✅ EXCELLENT,False,NONE,3.5,0.8,NONE
1780322126.892,82.0,89.3,31.7,1459.0,44.6,13.81,32.0,31.6,32.3,32.3,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,99.2,✅ EXCELLENT,False,NONE,4.0,0.2,NONE
1780322127.892,82.6,88.7,31.9,1502.0,46.0,13.82,31.9,32.3,32.2,31.8,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,99.2,✅ EXCELLENT,False,NONE,3.8,0.8,NONE
1780322128.892,81.1,88.6,31.8,1488.0,44.6,13.76,31.7,32.1,32.4,31.7,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,99.2,✅ EXCELLENT,False,NONE,3.8,1.0,NONE
1780322129.892,82.9,88.9,31.6,1477.0,44.7,13.78,31.8,31.9,31.8,32.3,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,99.2,✅ EXCELLENT,False,NONE,4.0,0.6,NONE
1780322130.894,82.5,88.8,32.3,1465.0,45.0,13.8,31.7,32.2,32.0,32.0,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,↓ decreasing,→ stable,99.2,✅ EXCELLENT,False,NONE,3.9,0.7,NONE
1780322131.895,81.5,90.2,32.0,1488.0,45.2,13.75,31.7,32.0,32.1,32.2,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,↓ decreasing,→ stable,99.2,✅ EXCELLENT,False,NONE,3.8,0.0,NONE
1780322132.896,79.5,91.1,31.8,1473.0,44.9,13.84,32.4,31.8,32.2,31.7,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,↓ decreasing,→ stable,99.2,✅ EXCELLENT,False,NONE,3.7,0.0,NONE
1780322133.897,81.3,89.5,32.1,1477.0,45.0,13.85,31.9,31.6,32.2,31.7,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,99.2,✅ EXCELLENT,False,NONE,3.9,0.1,NONE
1780322134.899,78.5,88.9,32.0,1461.0,45.4,13.79,32.3,31.9,32.3,32.1,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,↓ decreasing,→ stable,99.2,✅ EXCELLENT,False,NONE,3.5,0.6,NONE
1780322135.899,80.3,89.2,32.2,1514.0,46.0,13.81,32.2,32.4,31.7,31.8,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,99.2,✅ EXCELLENT,False,NONE,3.8,0.3,NONE
1780322136.9,81.7,90.8,32.4,1490.0,44.8,13.85,31.7,31.9,31.8,31.8,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,99.2,✅ EXCELLENT,False,NONE,3.9,0.0,NONE
1780322137.9,79.7,89.7,31.8,1487.0,45.1,13.76,32.1,32.1,31.6,31.9,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,99.2,✅ EXCELLENT,False,NONE,3.9,0.0,NONE
1780322138.9,78.3,90.9,31.8,1451.0,45.9,13.83,32.0,31.9,32.3,32.1,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,99.2,✅ EXCELLENT,False,NONE,3.6,0.0,NONE
1780322139.901,78.0,88.6,32.1,1452.0,45.2,13.81,31.9,31.8,32.0,31.8,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,99.2,✅ EXCELLENT,False,NONE,3.6,1.0,NONE
1780322140.902,78.2,90.4,32.1,1469.0,44.9,13.75,32.1,32.1,32.3,31.7,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,99.2,✅ EXCELLENT,False,NONE,3.7,0.0,NONE
1780322141.904,80.6,91.3,32.1,1493.0,45.0,13.81,31.6,32.2,31.7,31.6,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,99.2,✅ EXCELLENT,False,NONE,3.9,0.0,NONE
1780322142.905,81.1,88.8,32.2,1497.0,44.2,13.82,32.0,32.0,31.7,32.1,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,99.2,✅ EXCELLENT,False,NONE,3.8,0.7,NONE
1780322143.905,82.2,91.1,32.0,1507.0,46.0,13.78,32.3,31.9,31.8,31.8,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,99.2,✅ EXCELLENT,False,NONE,3.8,0.0,NONE
1780322144.906,80.2,90.2,31.7,1485.0,44.0,13.78,32.3,32.3,31.7,32.0,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,99.2,✅ EXCELLENT,False,NONE,3.8,0.0,NONE
1780322145.906,77.1,91.4,32.1,1485.0,45.4,13.8,31.7,31.7,32.0,32.0,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,99.2,✅ EXCELLENT,False,NONE,3.6,0.0,NONE
1780322146.908,81.6,89.8,32.0,1471.0,45.9,13.79,32.3,32.2,32.2,32.2,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,99.2,✅ EXCELLENT,False,NONE,3.5,0.0,NONE
1780322147.908,83.0,91.0,32.2,1537.0,44.1,13.84,31.8,31.8,32.2,32.3,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,99.2,✅ EXCELLENT,False,NONE,3.8,0.0,NONE
1780322148.908,79.3,91.5,31.7,1465.0,45.9,13.84,32.3,32.3,32.4,32.0,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,↑ increasing,→ stable,99.2,✅ EXCELLENT,False,NONE,3.7,0.0,NONE
1780322149.909,80.4,89.3,31.7,1514.0,45.4,13.8,32.1,31.7,32.1,31.9,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,↑ increasing,→ stable,99.2,✅ EXCELLENT,False,NONE,3.8,0.2,NONE
1780322150.911,81.8,89.0,31.8,1487.0,44.7,13.77,31.9,32.4,32.1,32.2,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,99.2,✅ EXCELLENT,False,NONE,3.7,0.5,NONE
1780322151.911,82.4,89.1,32.2,1457.0,44.6,13.83,31.9,32.4,32.2,32.0,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,99.2,✅ EXCELLENT,False,NONE,3.6,0.4,NONE
1780322152.912,81.9,89.4,32.1,1527.0,44.2,13.82,32.2,31.7,32.3,31.9,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,99.2,✅ EXCELLENT,False,NONE,3.9,0.2,NONE
1780322153.913,77.5,90.3,32.4,1528.0,44.7,13.81,31.7,32.0,32.0,31.7,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,99.2,✅ EXCELLENT,False,NONE,3.7,0.0,NONE
1780322154.914,80.2,90.9,31.7,1452.0,45.5,13.82,31.8,32.2,32.2,31.9,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,99.2,✅ EXCELLENT,False,NONE,3.8,0.0,NONE
1780322155.915,82.9,89.9,32.0,1490.0,45.4,13.76,31.8,32.0,32.3,32.4,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,99.2,✅ EXCELLENT,False,NONE,3.8,0.0,NONE
1780322156.915,78.7,91.4,31.8,1537.0,45.9,13.82,31.9,32.3,32.1,32.0,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,99.2,✅ EXCELLENT,False,NONE,3.6,0.0,NONE
1780322157.916,80.7,91.3,32.2,1535.0,45.1,13.81,32.3,32.0,31.9,32.2,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,99.2,✅ EXCELLENT,False,NONE,3.6,0.0,NONE
1780322158.917,81.7,89.0,31.6,1490.0,44.4,13.82,32.4,31.8,32.3,32.3,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,99.2,✅ EXCELLENT,False,NONE,4.0,0.5,NONE
1780322159.92,77.5,90.8,32.1,1517.0,44.3,13.83,31.7,31.6,32.1,32.4,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,99.2,✅ EXCELLENT,False,NONE,3.8,0.0,NONE
1780322160.92,79.6,91.0,31.9,1481.0,44.8,13.8,32.1,32.2,31.9,32.1,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,99.2,✅ EXCELLENT,False,NONE,3.5,0.0,NONE
1780322161.921,81.3,88.9,32.2,1531.0,45.7,13.83,32.0,32.1,31.7,31.7,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,99.2,✅ EXCELLENT,False,NONE,3.8,0.6,NONE
