timestamp,speed_kmh,engine_temp_c,tire_pressure_psi,engine_rpm,oil_pressure_psi,battery_voltage_v,tire_pressure_fl_psi,tire_pressure_fr_psi,tire_pressure_rl_psi,tire_pressure_rr_psi,speed_status,temp_status,psi_status,rpm_status,oil_status,battery_status,speed_trend,temp_trend,psi_trend,overall_health,health_status,emergency,contradictions,tire_speed_risk,temp_correlation_penalty,alerts
1779685773.544,78.0,89.9,32.4,1454.0,44.1,13.81,32.3,32.4,32.0,32.0,optimal,optimal,optimal,optimal,optimal,optimal,—,—,—,100.0,✅ EXCELLENT,False,NONE,2.9,0.0,NONE
1779685774.545,79.6,88.9,31.9,1505.0,44.6,13.76,32.0,32.0,32.4,31.9,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,↓ decreasing,→ stable,100.0,✅ EXCELLENT,False,NONE,3.5,0.6,NONE
1779685775.546,77.3,91.4,31.9,1534.0,45.3,13.84,32.3,31.6,32.1,32.0,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,100.0,✅ EXCELLENT,False,NONE,3.4,0.0,NONE
1779685776.546,80.6,91.4,31.9,1535.0,44.4,13.83,32.2,31.7,31.7,32.0,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,↑ increasing,→ stable,100.0,✅ EXCELLENT,False,NONE,3.6,0.0,NONE
1779685777.546,77.7,89.3,32.0,1486.0,44.8,13.82,31.8,32.3,32.3,32.1,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,↓ decreasing,→ stable,100.0,✅ EXCELLENT,False,NONE,3.3,0.2,NONE
1779685778.547,82.9,91.1,32.0,1535.0,44.7,13.77,31.7,32.2,31.9,32.0,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,↑ increasing,→ stable,100.0,✅ EXCELLENT,False,NONE,3.6,0.0,NONE
1779685779.547,78.2,88.6,32.2,1480.0,44.2,13.78,32.0,31.8,32.0,32.0,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,↓ decreasing,→ stable,100.0,✅ EXCELLENT,False,NONE,3.1,1.0,NONE
1779685780.547,77.2,90.5,31.8,1549.0,45.1,13.79,32.0,32.1,31.7,31.9,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,↑ increasing,↓ decreasing,100.0,✅ EXCELLENT,False,NONE,3.5,0.0,NONE
1779685781.549,78.3,90.4,31.7,1535.0,44.8,13.84,31.8,32.0,31.9,32.1,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,↓ decreasing,100.0,✅ EXCELLENT,False,NONE,3.7,0.0,NONE
1779685782.549,80.0,89.6,31.8,1508.0,44.6,13.77,31.6,32.1,31.7,31.7,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,→ stable,↓ decreasing,100.0,✅ EXCELLENT,False,NONE,3.7,0.1,💨 PRESSURE_LEAK: Tire pressure dropping
1779685783.551,77.7,88.8,31.7,1533.0,44.2,13.84,32.0,31.9,32.0,32.2,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,↓ decreasing,↓ decreasing,100.0,✅ EXCELLENT,False,NONE,3.7,0.7,💨 PRESSURE_LEAK: Tire pressure dropping
1779685784.552,77.4,89.5,31.9,1519.0,45.9,13.76,32.2,32.1,32.1,32.1,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,100.0,✅ EXCELLENT,False,NONE,3.4,0.1,NONE
1779685785.553,80.9,88.9,31.8,1506.0,44.6,13.75,31.7,32.2,32.3,31.8,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,↓ decreasing,↓ decreasing,100.0,✅ EXCELLENT,False,NONE,3.7,0.6,💨 PRESSURE_LEAK: Tire pressure dropping
1779685786.554,79.8,90.4,32.0,1487.0,44.6,13.76,31.8,31.6,31.9,31.7,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,100.0,✅ EXCELLENT,False,NONE,3.4,0.0,NONE
1779685787.555,80.6,90.6,31.7,1524.0,44.2,13.82,31.8,32.3,31.6,32.0,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,↑ increasing,↓ decreasing,100.0,✅ EXCELLENT,False,NONE,3.8,0.0,💨 PRESSURE_LEAK: Tire pressure dropping
1779685788.556,81.5,89.2,32.3,1521.0,44.1,13.8,31.9,32.2,32.2,31.8,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,↓ decreasing,→ stable,100.0,✅ EXCELLENT,False,NONE,3.1,0.3,NONE
