timestamp,speed_kmh,engine_temp_c,tire_pressure_psi,engine_rpm,oil_pressure_psi,battery_voltage_v,tire_pressure_fl_psi,tire_pressure_fr_psi,tire_pressure_rl_psi,tire_pressure_rr_psi,speed_status,temp_status,psi_status,rpm_status,oil_status,battery_status,speed_trend,temp_trend,psi_trend,overall_health,health_status,emergency,contradictions,tire_speed_risk,temp_correlation_penalty,alerts
1780088528.586,78.8,89.7,31.6,1488.0,44.9,13.78,31.9,32.3,32.2,31.9,optimal,optimal,optimal,optimal,optimal,optimal,—,—,—,99.9,✅ EXCELLENT,False,NONE,3.8,0.0,NONE
1780088529.586,80.4,91.4,32.3,1477.0,45.1,13.82,31.7,32.3,32.0,32.1,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,↑ increasing,↑ increasing,99.9,✅ EXCELLENT,False,NONE,3.1,0.0,NONE
1780088530.587,77.5,91.3,31.9,1507.0,45.6,13.83,32.0,31.9,31.6,31.7,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,99.9,✅ EXCELLENT,False,NONE,3.4,0.0,NONE
1780088531.587,79.2,90.2,32.1,1534.0,45.7,13.83,32.3,31.8,31.7,31.8,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.3,0.0,NONE
1780088532.588,81.8,89.3,32.2,1490.0,45.9,13.82,32.3,32.0,31.7,32.1,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,→ stable,↑ increasing,99.9,✅ EXCELLENT,False,NONE,3.3,0.2,NONE
1780088533.588,80.2,89.6,32.1,1522.0,44.3,13.77,32.1,32.1,31.6,32.3,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.3,0.1,NONE
1780088534.589,79.1,88.7,31.9,1462.0,44.3,13.81,31.8,32.2,31.8,31.8,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,↓ decreasing,→ stable,99.9,✅ EXCELLENT,False,NONE,3.5,0.8,NONE
1780088535.589,78.3,89.4,31.7,1521.0,44.7,13.8,31.7,31.8,32.0,31.8,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.7,0.2,NONE
1780088536.589,77.8,89.6,32.1,1527.0,45.9,13.77,32.4,32.2,31.8,31.8,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.2,0.1,NONE
1780088537.59,81.5,89.6,32.0,1514.0,45.3,13.78,32.1,32.4,32.1,32.1,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.5,0.1,NONE
1780088538.59,78.8,88.6,32.4,1477.0,44.7,13.75,31.9,31.8,32.3,31.9,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,↓ decreasing,↑ increasing,99.9,✅ EXCELLENT,False,NONE,2.9,1.0,NONE
1780088539.59,81.9,90.2,32.3,1463.0,45.3,13.79,32.2,32.3,32.2,31.7,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,→ stable,↑ increasing,99.9,✅ EXCELLENT,False,NONE,3.2,0.0,NONE
1780088540.591,81.3,90.8,31.8,1530.0,45.2,13.78,31.6,32.0,31.8,32.3,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,↑ increasing,→ stable,99.9,✅ EXCELLENT,False,NONE,3.7,0.0,NONE
1780088541.591,82.8,91.3,31.8,1458.0,45.7,13.77,31.8,32.2,31.6,32.2,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,↑ increasing,→ stable,99.9,✅ EXCELLENT,False,NONE,3.8,0.0,NONE
1780088542.592,79.8,91.0,32.0,1506.0,44.6,13.76,31.8,32.1,32.2,32.1,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,↑ increasing,→ stable,99.9,✅ EXCELLENT,False,NONE,3.4,0.0,NONE
1780088543.593,78.6,89.6,31.8,1511.0,44.7,13.76,32.0,32.0,32.1,32.2,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.6,0.1,NONE
1780088544.594,82.9,88.6,31.7,1452.0,44.6,13.75,32.1,31.7,32.1,32.4,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,↓ decreasing,→ stable,99.9,✅ EXCELLENT,False,NONE,3.9,1.0,NONE
1780088545.594,79.9,89.7,32.1,1499.0,45.6,13.77,32.1,32.3,32.3,32.0,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.3,0.0,NONE
1780088546.596,79.3,89.7,31.7,1544.0,45.4,13.8,32.1,31.6,32.3,31.8,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.7,0.0,NONE
1780088547.597,79.8,91.1,31.9,1513.0,44.0,13.78,32.3,32.0,31.9,32.0,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.5,0.0,NONE
1780088548.597,79.2,90.6,32.1,1513.0,44.0,13.78,32.0,32.1,31.8,32.0,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.3,0.0,NONE
1780088549.597,81.3,89.7,31.9,1454.0,44.9,13.81,31.6,31.6,32.1,31.9,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,↑ increasing,→ stable,99.9,✅ EXCELLENT,False,NONE,3.6,0.0,NONE
1780088550.599,80.1,88.6,32.1,1461.0,44.0,13.84,32.0,31.6,32.0,32.3,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.3,1.0,NONE
1780088551.599,82.0,89.8,32.4,1549.0,45.9,13.75,31.7,32.2,32.3,32.3,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.0,0.0,NONE
1780088552.599,82.2,89.0,32.1,1456.0,45.1,13.76,31.8,31.9,31.7,31.8,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.4,0.5,NONE
1780088553.6,79.3,89.5,31.7,1519.0,44.9,13.84,31.7,32.3,31.6,31.6,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.7,0.1,NONE
1780088554.6,80.1,89.5,32.4,1499.0,45.9,13.75,31.7,31.7,32.0,31.7,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.0,0.1,NONE
1780088555.601,79.7,89.9,32.1,1512.0,44.5,13.84,31.8,32.4,32.0,32.1,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.3,0.0,NONE
1780088556.602,80.0,90.6,32.0,1548.0,44.6,13.83,31.7,32.1,32.3,31.6,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.4,0.0,NONE
1780088557.603,79.0,89.1,32.3,1541.0,45.7,13.78,31.9,31.9,32.0,31.9,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.0,0.4,NONE
1780088558.92,79.0,91.1,31.9,1486.0,45.2,13.75,32.2,31.8,32.3,31.6,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,↓ decreasing,→ stable,99.9,✅ EXCELLENT,False,NONE,3.5,0.0,NONE
1780088559.921,78.8,90.9,32.3,1460.0,45.5,13.76,32.0,32.0,32.1,32.2,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.0,0.0,NONE
1780088560.922,80.9,89.4,31.7,1521.0,44.5,13.79,31.8,32.1,32.0,32.2,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.8,0.2,NONE
1780088561.923,78.8,88.6,32.1,1529.0,44.9,13.76,32.2,32.1,32.4,31.8,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.3,1.0,NONE
1780088562.923,78.8,89.7,31.9,1465.0,45.0,13.8,32.3,31.9,31.9,32.3,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.5,0.0,NONE
1780088563.925,78.5,90.3,31.6,1467.0,44.8,13.75,31.7,31.6,31.8,31.8,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.8,0.0,NONE
1780088564.926,79.6,91.3,31.9,1477.0,45.8,13.8,32.3,32.0,31.7,32.3,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.5,0.0,NONE
1780088565.927,82.2,91.1,32.1,1476.0,44.4,13.78,32.2,32.0,32.4,32.1,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.4,0.0,NONE
1780088566.927,80.3,90.7,32.1,1537.0,44.9,13.81,32.3,31.9,31.7,32.1,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.3,0.0,NONE
