timestamp,speed_kmh,engine_temp_c,tire_pressure_psi,engine_rpm,oil_pressure_psi,battery_voltage_v,tire_pressure_fl_psi,tire_pressure_fr_psi,tire_pressure_rl_psi,tire_pressure_rr_psi,speed_status,temp_status,psi_status,rpm_status,oil_status,battery_status,speed_trend,temp_trend,psi_trend,overall_health,health_status,emergency,contradictions,tire_speed_risk,temp_correlation_penalty,alerts
1780088305.618,80.2,89.4,31.9,1509.0,44.4,13.84,32.3,31.9,32.2,31.6,optimal,optimal,optimal,optimal,optimal,optimal,—,—,—,99.8,✅ EXCELLENT,False,NONE,3.6,0.2,NONE
1780088306.619,82.6,90.0,31.8,1508.0,45.9,13.79,32.3,31.8,31.7,32.1,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,↑ increasing,→ stable,99.8,✅ EXCELLENT,False,NONE,3.8,0.0,NONE
1780088307.619,80.3,90.5,31.9,1453.0,44.3,13.79,31.9,32.0,31.7,32.1,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,↑ increasing,→ stable,99.8,✅ EXCELLENT,False,NONE,3.6,0.0,NONE
1780088308.619,82.0,90.0,31.8,1520.0,45.6,13.82,32.1,32.2,32.3,32.3,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,↑ increasing,→ stable,99.8,✅ EXCELLENT,False,NONE,3.7,0.0,NONE
1780088309.62,79.7,89.4,32.0,1493.0,45.6,13.79,32.2,32.0,31.6,32.4,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,99.8,✅ EXCELLENT,False,NONE,3.4,0.2,NONE
1780088310.62,80.4,90.1,32.3,1543.0,44.4,13.76,31.8,31.6,32.2,32.0,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,↑ increasing,→ stable,99.8,✅ EXCELLENT,False,NONE,3.1,0.0,NONE
1780088311.621,77.1,88.7,31.9,1452.0,45.4,13.77,31.7,32.3,32.1,31.7,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,↓ decreasing,→ stable,99.8,✅ EXCELLENT,False,NONE,3.4,0.8,NONE
1780088312.622,82.1,91.5,31.8,1457.0,45.3,13.78,32.0,32.3,32.0,31.8,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,↑ increasing,→ stable,99.8,✅ EXCELLENT,False,NONE,3.8,0.0,NONE
1780088313.622,82.5,89.9,32.1,1483.0,46.0,13.82,32.0,32.0,32.1,31.7,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,99.8,✅ EXCELLENT,False,NONE,3.4,0.0,NONE
1780088314.623,80.2,89.2,32.2,1480.0,46.0,13.75,31.9,31.9,32.1,31.8,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,99.8,✅ EXCELLENT,False,NONE,3.2,0.3,NONE
