timestamp,speed_kmh,engine_temp_c,tire_pressure_psi,engine_rpm,oil_pressure_psi,battery_voltage_v,tire_pressure_fl_psi,tire_pressure_fr_psi,tire_pressure_rl_psi,tire_pressure_rr_psi,speed_status,temp_status,psi_status,rpm_status,oil_status,battery_status,speed_trend,temp_trend,psi_trend,overall_health,health_status,emergency,contradictions,tire_speed_risk,temp_correlation_penalty,alerts
1780022655.666,80.9,91.1,31.7,1516.0,45.4,13.78,32.4,32.1,32.4,32.3,optimal,optimal,optimal,optimal,optimal,optimal,—,—,—,100.0,✅ EXCELLENT,False,NONE,3.8,0.0,NONE
1780022656.667,81.0,90.3,32.3,1496.0,44.5,13.84,31.6,32.3,32.2,31.8,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,↓ decreasing,↑ increasing,100.0,✅ EXCELLENT,False,NONE,3.1,0.0,NONE
1780022657.667,82.3,88.6,31.9,1462.0,44.9,13.8,32.4,32.0,32.0,32.3,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,↓ decreasing,→ stable,100.0,✅ EXCELLENT,False,NONE,3.6,1.0,NONE
1780022658.668,78.5,89.6,32.2,1538.0,44.5,13.8,31.7,32.0,31.7,32.3,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,↓ decreasing,→ stable,100.0,✅ EXCELLENT,False,NONE,3.1,0.1,NONE
1780022659.669,81.6,89.5,31.7,1543.0,44.5,13.83,32.1,31.6,31.9,32.0,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,↓ decreasing,→ stable,100.0,✅ EXCELLENT,False,NONE,3.8,0.1,NONE
1780022660.671,81.1,91.2,32.4,1464.0,45.6,13.75,32.0,32.3,32.3,32.3,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,↑ increasing,100.0,✅ EXCELLENT,False,NONE,3.0,0.0,NONE
1780022661.672,82.9,91.4,32.4,1489.0,45.4,13.78,31.8,31.9,32.3,32.3,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,→ stable,↑ increasing,100.0,✅ EXCELLENT,False,NONE,3.1,0.0,NONE
1780022662.673,79.8,90.2,32.2,1454.0,46.0,13.8,32.2,31.7,32.2,32.1,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,↓ decreasing,→ stable,100.0,✅ EXCELLENT,False,NONE,3.2,0.0,NONE
1780022663.674,79.7,90.7,31.6,1517.0,44.9,13.76,31.8,32.1,32.1,31.9,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,100.0,✅ EXCELLENT,False,NONE,3.9,0.0,NONE
1780022664.675,77.0,90.2,31.8,1546.0,44.7,13.81,32.4,32.3,31.8,32.2,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,↓ decreasing,→ stable,100.0,✅ EXCELLENT,False,NONE,3.5,0.0,NONE
1780022665.675,80.2,91.1,31.7,1483.0,45.6,13.79,31.8,31.8,32.0,32.4,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,100.0,✅ EXCELLENT,False,NONE,3.8,0.0,NONE
