timestamp,speed_kmh,engine_temp_c,tire_pressure_psi,engine_rpm,oil_pressure_psi,battery_voltage_v,tire_pressure_fl_psi,tire_pressure_fr_psi,tire_pressure_rl_psi,tire_pressure_rr_psi,speed_status,temp_status,psi_status,rpm_status,oil_status,battery_status,speed_trend,temp_trend,psi_trend,overall_health,health_status,emergency,contradictions,tire_speed_risk,temp_correlation_penalty,alerts
1780321026.65,79.0,89.4,31.9,1454.0,44.4,13.78,31.6,31.7,31.7,32.4,optimal,optimal,optimal,optimal,optimal,optimal,—,—,—,99.8,✅ EXCELLENT,False,NONE,3.8,0.2,NONE
1780321027.65,81.5,88.7,31.8,1509.0,45.9,13.77,32.3,31.6,32.4,32.2,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,↓ decreasing,→ stable,99.8,✅ EXCELLENT,False,NONE,4.0,0.8,NONE
1780321028.65,80.2,90.6,32.3,1549.0,45.1,13.79,32.4,31.8,32.3,32.3,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,↑ increasing,→ stable,99.8,✅ EXCELLENT,False,NONE,3.7,0.0,NONE
1780321029.65,77.3,90.9,32.3,1491.0,44.2,13.82,31.7,32.1,31.7,32.4,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,99.8,✅ EXCELLENT,False,NONE,3.6,0.0,NONE
1780321030.652,80.9,90.8,32.0,1529.0,45.6,13.85,31.9,31.6,32.1,31.9,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,↑ increasing,→ stable,99.8,✅ EXCELLENT,False,NONE,3.9,0.0,NONE
1780321031.653,77.5,89.5,32.1,1548.0,44.1,13.79,32.3,31.9,31.9,31.7,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,99.8,✅ EXCELLENT,False,NONE,3.7,0.1,NONE
1780321032.653,81.1,90.3,32.2,1525.0,45.4,13.78,32.2,32.3,32.3,31.7,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,↑ increasing,→ stable,99.8,✅ EXCELLENT,False,NONE,3.8,0.0,NONE
1780321033.655,79.9,89.9,32.0,1489.0,44.0,13.84,32.1,32.2,32.2,31.8,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,99.8,✅ EXCELLENT,False,NONE,3.7,0.0,NONE
1780321034.655,82.3,91.1,32.1,1466.0,45.7,13.79,32.0,32.3,32.1,31.7,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,↑ increasing,→ stable,99.8,✅ EXCELLENT,False,NONE,3.9,0.0,NONE
1780321035.655,67.1,90.9,31.8,1419.0,45.1,13.84,31.8,32.3,32.1,31.7,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,99.8,✅ EXCELLENT,False,NONE,3.2,0.0,NONE
