timestamp,speed_kmh,engine_temp_c,tire_pressure_psi,engine_rpm,oil_pressure_psi,battery_voltage_v,tire_pressure_fl_psi,tire_pressure_fr_psi,tire_pressure_rl_psi,tire_pressure_rr_psi,speed_status,temp_status,psi_status,rpm_status,oil_status,battery_status,speed_trend,temp_trend,psi_trend,overall_health,health_status,emergency,contradictions,tire_speed_risk,temp_correlation_penalty,alerts
1780217481.264,82.4,89.4,31.7,1477.0,44.6,13.81,31.7,31.7,32.1,31.8,optimal,optimal,optimal,optimal,optimal,optimal,—,—,—,99.8,✅ EXCELLENT,False,NONE,3.9,0.2,NONE
1780217482.265,79.3,91.2,32.2,1546.0,45.6,13.79,31.8,32.1,31.6,32.1,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,99.8,✅ EXCELLENT,False,NONE,3.9,0.0,NONE
1780217483.265,78.2,90.5,31.6,1521.0,44.8,13.81,31.7,32.2,32.4,32.3,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,99.8,✅ EXCELLENT,False,NONE,3.8,0.0,NONE
1780217484.266,79.3,91.1,31.7,1460.0,45.5,13.83,32.0,32.0,31.7,32.3,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,99.8,✅ EXCELLENT,False,NONE,3.7,0.0,NONE
1780217485.267,82.3,88.9,32.3,1528.0,44.5,13.79,31.7,32.0,32.3,32.4,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,↑ increasing,99.8,✅ EXCELLENT,False,NONE,3.9,0.6,NONE
1780217486.267,79.5,90.9,31.8,1487.0,45.8,13.8,31.7,32.3,31.7,32.2,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,99.8,✅ EXCELLENT,False,NONE,3.7,0.0,NONE
1780217487.268,77.9,91.1,31.7,1471.0,44.5,13.83,32.3,31.7,31.9,32.1,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,99.8,✅ EXCELLENT,False,NONE,3.7,0.0,NONE
1780217488.269,79.8,89.0,31.8,1514.0,45.9,13.8,31.8,32.3,31.8,32.3,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,99.8,✅ EXCELLENT,False,NONE,3.6,0.5,NONE
1780217489.269,79.4,89.1,32.1,1548.0,45.1,13.81,32.4,32.2,31.9,32.3,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,99.8,✅ EXCELLENT,False,NONE,3.5,0.4,NONE
1780217490.271,81.1,89.7,32.3,1529.0,45.7,13.79,32.3,32.2,32.0,31.8,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,→ stable,↑ increasing,99.8,✅ EXCELLENT,False,NONE,3.7,0.0,NONE
1780217491.271,77.8,90.2,32.1,1525.0,45.8,13.79,32.4,32.1,31.8,31.7,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,99.8,✅ EXCELLENT,False,NONE,3.7,0.0,NONE
1780217492.272,82.8,90.6,31.7,1453.0,44.6,13.81,31.8,31.7,32.0,32.0,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,↑ increasing,→ stable,99.8,✅ EXCELLENT,False,NONE,3.9,0.0,NONE
1780217493.273,77.3,89.1,32.3,1463.0,44.7,13.85,32.3,32.2,31.8,32.0,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,→ stable,↑ increasing,99.8,✅ EXCELLENT,False,NONE,3.5,0.4,NONE
1780217494.274,81.5,89.5,32.3,1488.0,45.7,13.81,32.2,32.4,32.0,32.3,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,→ stable,↑ increasing,99.8,✅ EXCELLENT,False,NONE,3.5,0.1,NONE
1780217495.275,78.3,89.0,31.6,1545.0,44.9,13.78,32.1,32.1,32.3,32.4,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,99.8,✅ EXCELLENT,False,NONE,3.8,0.5,NONE
1780217496.275,80.1,90.1,32.3,1461.0,44.6,13.78,32.2,32.4,32.0,32.0,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,↑ increasing,↑ increasing,99.8,✅ EXCELLENT,False,NONE,3.4,0.0,NONE
