timestamp,speed_kmh,engine_temp_c,tire_pressure_psi,engine_rpm,oil_pressure_psi,battery_voltage_v,tire_pressure_fl_psi,tire_pressure_fr_psi,tire_pressure_rl_psi,tire_pressure_rr_psi,speed_status,temp_status,psi_status,rpm_status,oil_status,battery_status,speed_trend,temp_trend,psi_trend,overall_health,health_status,emergency,contradictions,tire_speed_risk,temp_correlation_penalty,alerts
1779685499.225,81.0,89.5,31.8,1464.0,44.4,13.79,31.8,32.0,32.1,32.3,optimal,optimal,optimal,optimal,optimal,optimal,—,—,—,99.9,✅ EXCELLENT,False,NONE,3.7,0.1,NONE
1779685500.225,80.7,89.9,32.2,1480.0,45.5,13.77,31.7,32.2,31.9,31.8,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.2,0.0,NONE
1779685501.226,79.9,90.9,32.2,1475.0,44.3,13.8,31.7,32.4,32.1,32.3,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,99.9,✅ EXCELLENT,False,NONE,3.2,0.0,NONE
1779685502.227,77.7,89.9,32.0,1537.0,45.7,13.84,32.2,31.6,32.0,32.2,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.3,0.0,NONE
1779685503.228,82.0,88.8,32.0,1468.0,45.3,13.85,31.8,32.0,31.7,31.8,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,↓ decreasing,→ stable,99.9,✅ EXCELLENT,False,NONE,3.5,0.7,NONE
1779685504.229,80.9,89.3,31.7,1541.0,44.7,13.79,32.4,31.9,31.9,32.0,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.8,0.2,NONE
1779685505.23,80.5,88.5,32.1,1470.0,45.3,13.81,31.6,31.9,31.9,32.3,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,↓ decreasing,→ stable,99.9,✅ EXCELLENT,False,NONE,3.3,1.1,NONE
1779685506.23,79.6,90.8,32.4,1471.0,44.6,13.8,32.1,31.6,32.3,32.3,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,↑ increasing,↑ increasing,99.9,✅ EXCELLENT,False,NONE,3.0,0.0,NONE
1779685507.231,82.3,88.6,32.1,1455.0,45.1,13.81,31.9,32.0,31.7,32.0,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,↓ decreasing,→ stable,99.9,✅ EXCELLENT,False,NONE,3.4,1.0,NONE
1779685508.231,82.8,89.5,31.8,1463.0,44.7,13.75,32.0,32.3,32.0,31.9,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.8,0.1,NONE
1779685509.232,80.9,90.1,31.7,1511.0,44.8,13.85,32.1,32.0,32.2,32.0,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,↑ increasing,→ stable,99.9,✅ EXCELLENT,False,NONE,3.8,0.0,NONE
1779685510.232,78.4,90.1,32.2,1490.0,44.3,13.83,32.0,32.1,31.6,31.7,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,99.9,✅ EXCELLENT,False,NONE,3.1,0.0,NONE
1779685511.233,77.8,89.0,32.1,1507.0,44.2,13.85,31.9,32.2,31.7,32.2,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.2,0.5,NONE
