timestamp,speed_kmh,engine_temp_c,tire_pressure_psi,engine_rpm,oil_pressure_psi,battery_voltage_v,tire_pressure_fl_psi,tire_pressure_fr_psi,tire_pressure_rl_psi,tire_pressure_rr_psi,speed_status,temp_status,psi_status,rpm_status,oil_status,battery_status,speed_trend,temp_trend,psi_trend,overall_health,health_status,emergency,contradictions,tire_speed_risk,temp_correlation_penalty,alerts
1780090124.595,82.4,88.9,31.7,1502.0,44.5,13.83,31.8,32.0,32.2,32.1,optimal,optimal,optimal,optimal,optimal,optimal,—,—,—,99.3,✅ EXCELLENT,False,NONE,3.9,0.6,NONE
1780090125.596,79.7,89.8,31.8,1495.0,45.9,13.8,32.1,32.2,32.1,31.6,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,99.3,✅ EXCELLENT,False,NONE,3.6,0.0,NONE
1780090126.597,81.6,91.0,32.3,1492.0,45.7,13.78,32.4,32.1,31.9,31.9,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,↑ increasing,↑ increasing,99.3,✅ EXCELLENT,False,NONE,3.1,0.0,NONE
1780090127.597,82.6,89.2,31.6,1530.0,45.3,13.75,32.3,32.3,32.2,31.7,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,99.3,✅ EXCELLENT,False,NONE,4.0,0.3,NONE
1780090128.597,82.7,91.5,31.6,1531.0,45.5,13.83,31.7,32.2,32.2,32.0,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,↑ increasing,→ stable,99.3,✅ EXCELLENT,False,NONE,4.0,0.0,NONE
1780090129.597,77.4,89.3,32.2,1468.0,45.7,13.84,32.4,31.6,31.9,31.7,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,99.3,✅ EXCELLENT,False,NONE,3.1,0.2,NONE
1780090130.597,78.1,89.0,31.8,1452.0,44.9,13.77,32.2,32.1,32.2,32.2,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,99.3,✅ EXCELLENT,False,NONE,3.6,0.5,NONE
1780090131.598,80.5,90.8,31.8,1520.0,45.8,13.83,31.8,31.7,31.8,31.8,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,99.3,✅ EXCELLENT,False,NONE,3.7,0.0,NONE
1780090132.598,81.5,88.7,31.9,1532.0,44.2,13.78,32.1,31.8,31.7,31.6,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,99.3,✅ EXCELLENT,False,NONE,3.6,0.8,NONE
1780090133.599,79.5,89.7,31.6,1544.0,44.9,13.84,32.4,31.9,32.0,32.3,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,99.3,✅ EXCELLENT,False,NONE,3.9,0.0,NONE
1780090134.6,79.8,90.6,32.2,1521.0,44.4,13.81,32.3,32.3,31.8,32.1,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,99.3,✅ EXCELLENT,False,NONE,3.2,0.0,NONE
1780090135.6,81.1,88.7,32.1,1476.0,44.1,13.83,32.3,32.0,31.8,32.4,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,99.3,✅ EXCELLENT,False,NONE,3.4,0.8,NONE
1780090136.6,81.5,88.7,32.3,1543.0,44.3,13.82,31.6,32.0,32.4,32.2,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,→ stable,↑ increasing,99.3,✅ EXCELLENT,False,NONE,3.1,0.8,NONE
1780090137.601,82.1,89.7,32.4,1535.0,44.0,13.78,32.1,32.0,31.7,32.2,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,↑ increasing,↑ increasing,99.3,✅ EXCELLENT,False,NONE,3.0,0.0,NONE
1780090138.602,82.6,91.0,32.2,1479.0,44.0,13.76,31.8,32.1,31.7,31.7,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,↑ increasing,→ stable,99.3,✅ EXCELLENT,False,NONE,3.3,0.0,📈 RAPID_TEMP_RISE: Engine temperature rising quickly
1780090139.603,77.2,90.1,32.1,1457.0,45.6,13.81,31.6,32.1,31.9,31.7,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,99.3,✅ EXCELLENT,False,NONE,3.2,0.0,NONE
1780090140.603,79.4,90.5,32.2,1468.0,44.4,13.83,31.6,32.4,31.6,32.2,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,99.3,✅ EXCELLENT,False,NONE,3.2,0.0,NONE
