timestamp,speed_kmh,engine_temp_c,tire_pressure_psi,engine_rpm,oil_pressure_psi,battery_voltage_v,tire_pressure_fl_psi,tire_pressure_fr_psi,tire_pressure_rl_psi,tire_pressure_rr_psi,speed_status,temp_status,psi_status,rpm_status,oil_status,battery_status,speed_trend,temp_trend,psi_trend,overall_health,health_status,emergency,contradictions,tire_speed_risk,temp_correlation_penalty,alerts
1780023764.961,81.6,88.7,31.7,1515.0,44.0,13.84,31.7,32.3,32.0,31.9,optimal,optimal,optimal,optimal,optimal,optimal,—,—,—,99.0,✅ EXCELLENT,False,NONE,3.8,0.8,NONE
1780023765.961,82.2,90.3,31.9,1499.0,45.4,13.76,32.1,32.3,32.3,31.7,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,↑ increasing,→ stable,99.0,✅ EXCELLENT,False,NONE,3.6,0.0,NONE
1780023766.962,82.0,90.5,32.2,1505.0,45.2,13.77,31.7,32.1,32.2,32.0,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,↑ increasing,→ stable,99.0,✅ EXCELLENT,False,NONE,3.3,0.0,NONE
1780023767.963,78.1,91.4,32.2,1526.0,45.1,13.84,31.8,32.0,32.4,31.9,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,99.0,✅ EXCELLENT,False,NONE,3.1,0.0,NONE
1780023768.965,82.9,89.3,32.2,1471.0,44.8,13.78,31.6,31.8,32.1,31.9,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,↑ increasing,→ stable,99.0,✅ EXCELLENT,False,NONE,3.3,0.2,NONE
1780023769.965,80.5,89.8,31.6,1529.0,45.5,13.77,32.1,32.3,31.7,32.0,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,99.0,✅ EXCELLENT,False,NONE,3.9,0.0,NONE
1780023770.965,79.6,89.3,32.0,1482.0,45.3,13.82,32.0,32.3,32.3,31.7,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,99.0,✅ EXCELLENT,False,NONE,3.4,0.2,NONE
1780023771.967,82.6,89.6,31.9,1536.0,45.0,13.78,32.0,31.8,31.9,31.8,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,↑ increasing,→ stable,99.0,✅ EXCELLENT,False,NONE,3.7,0.1,NONE
1780023772.968,80.9,89.4,31.6,1463.0,45.6,13.78,32.3,32.2,32.0,31.8,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,99.0,✅ EXCELLENT,False,NONE,3.9,0.2,NONE
1780023773.969,80.9,90.8,32.0,1480.0,44.3,13.83,32.1,31.7,31.9,32.1,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,99.0,✅ EXCELLENT,False,NONE,3.5,0.0,📈 RAPID_TEMP_RISE: Engine temperature rising quickly
1780023774.97,77.7,90.0,32.1,1472.0,45.4,13.79,32.3,32.3,31.8,32.3,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,99.0,✅ EXCELLENT,False,NONE,3.2,0.0,NONE
1780023775.97,79.5,89.3,32.2,1526.0,44.1,13.76,31.6,32.2,32.2,31.8,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,99.0,✅ EXCELLENT,False,NONE,3.2,0.2,NONE
1780023776.972,80.0,89.7,32.3,1452.0,45.3,13.84,32.3,31.7,32.0,31.7,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,↑ increasing,↑ increasing,99.0,✅ EXCELLENT,False,NONE,3.1,0.0,NONE
1780023777.973,78.6,90.4,31.9,1465.0,45.1,13.77,32.0,32.2,32.1,31.7,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,99.0,✅ EXCELLENT,False,NONE,3.5,0.0,NONE
1780023778.974,80.3,89.9,31.9,1509.0,44.6,13.84,31.8,32.1,32.0,31.8,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,99.0,✅ EXCELLENT,False,NONE,3.6,0.0,NONE
1780023779.974,81.4,89.3,31.6,1507.0,44.9,13.8,32.0,31.8,32.4,31.9,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,↑ increasing,→ stable,99.0,✅ EXCELLENT,False,NONE,4.0,0.2,NONE
1780023780.974,83.0,88.7,31.8,1491.0,45.1,13.77,32.0,32.4,31.7,31.9,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,99.0,✅ EXCELLENT,False,NONE,3.8,0.8,NONE
1780023781.976,80.0,89.5,31.7,1512.0,45.5,13.77,31.9,31.6,31.8,32.0,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,99.0,✅ EXCELLENT,False,NONE,3.8,0.1,NONE
1780023782.976,82.9,91.0,31.8,1527.0,45.7,13.79,32.2,31.6,32.1,31.8,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,↑ increasing,→ stable,99.0,✅ EXCELLENT,False,NONE,3.8,0.0,📈 RAPID_TEMP_RISE: Engine temperature rising quickly
1780023783.977,78.3,88.6,31.8,1497.0,45.6,13.82,31.7,32.0,32.0,32.1,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,99.0,✅ EXCELLENT,False,NONE,3.6,1.0,NONE
1780023784.977,79.3,89.0,31.8,1469.0,44.9,13.8,31.8,31.8,32.2,31.8,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,99.0,✅ EXCELLENT,False,NONE,3.6,0.5,NONE
1780023785.978,77.8,89.6,32.2,1545.0,44.3,13.76,31.6,32.3,32.3,31.9,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,99.0,✅ EXCELLENT,False,NONE,3.1,0.1,NONE
1780023786.978,81.3,88.9,32.2,1469.0,45.1,13.83,32.3,31.7,31.8,31.6,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,99.0,✅ EXCELLENT,False,NONE,3.3,0.6,NONE
1780023787.979,81.0,90.9,32.3,1506.0,45.7,13.76,32.1,32.1,32.1,32.0,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,99.0,✅ EXCELLENT,False,NONE,3.1,0.0,NONE
1780023788.98,78.1,90.1,31.6,1474.0,44.1,13.84,32.2,32.1,31.7,32.3,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,99.0,✅ EXCELLENT,False,NONE,3.8,0.0,NONE
