timestamp,speed_kmh,engine_temp_c,tire_pressure_psi,engine_rpm,oil_pressure_psi,battery_voltage_v,tire_pressure_fl_psi,tire_pressure_fr_psi,tire_pressure_rl_psi,tire_pressure_rr_psi,speed_status,temp_status,psi_status,rpm_status,oil_status,battery_status,speed_trend,temp_trend,psi_trend,overall_health,health_status,emergency,contradictions,tire_speed_risk,temp_correlation_penalty,alerts
1780321806.582,80.6,89.6,32.1,1529.0,45.9,13.8,31.9,32.1,31.8,31.9,optimal,optimal,optimal,optimal,optimal,optimal,—,—,—,99.9,✅ EXCELLENT,False,NONE,3.7,0.1,NONE
1780321807.582,82.3,89.5,32.3,1484.0,45.8,13.76,32.1,31.8,31.7,32.3,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.9,0.1,NONE
1780321808.583,80.1,89.8,32.2,1522.0,44.6,13.84,31.9,31.6,31.8,31.6,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.9,0.0,NONE
1780321809.584,77.3,89.4,32.4,1521.0,44.1,13.83,32.2,32.0,32.1,32.2,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.3,0.2,NONE
1780321810.584,81.8,91.1,32.2,1462.0,45.0,13.75,31.7,32.0,31.7,31.8,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,↑ increasing,→ stable,99.9,✅ EXCELLENT,False,NONE,3.9,0.0,NONE
1780321811.586,77.8,90.9,32.3,1496.0,44.1,13.83,32.1,32.4,32.1,32.0,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,99.9,✅ EXCELLENT,False,NONE,3.3,0.0,NONE
1780321812.586,80.8,88.5,32.0,1463.0,45.6,13.81,31.7,32.0,32.0,31.9,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,↓ decreasing,→ stable,99.9,✅ EXCELLENT,False,NONE,3.8,1.1,NONE
1780321813.587,82.7,91.1,32.0,1523.0,44.6,13.77,32.0,31.8,31.9,31.9,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,↑ increasing,→ stable,99.9,✅ EXCELLENT,False,NONE,3.8,0.0,NONE
1780321814.588,79.4,90.7,31.8,1457.0,44.7,13.76,32.4,32.3,32.0,31.8,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,99.9,✅ EXCELLENT,False,NONE,3.6,0.0,NONE
1780321815.588,77.9,89.8,32.3,1516.0,45.0,13.76,32.1,32.0,32.3,31.9,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.4,0.0,NONE
1780321816.589,81.5,89.6,31.8,1508.0,45.1,13.79,31.7,32.0,32.2,32.1,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.8,0.1,NONE
1780321817.589,78.7,91.3,31.7,1506.0,45.0,13.77,31.7,32.2,31.7,32.2,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,99.9,✅ EXCELLENT,False,NONE,3.7,0.0,NONE
1780321818.589,80.3,90.1,31.8,1546.0,44.7,13.84,31.8,32.2,32.1,32.1,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.7,0.0,NONE
1780321819.59,80.1,91.0,31.9,1479.0,44.9,13.8,31.6,32.2,32.1,31.7,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,↑ increasing,→ stable,99.9,✅ EXCELLENT,False,NONE,3.9,0.0,NONE
1780321820.591,82.6,90.3,31.7,1527.0,44.1,13.76,32.0,31.7,32.1,32.0,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,↑ increasing,→ stable,99.9,✅ EXCELLENT,False,NONE,3.9,0.0,NONE
1780321821.592,77.5,91.3,32.0,1507.0,45.3,13.75,32.0,31.8,31.9,31.6,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,99.9,✅ EXCELLENT,False,NONE,3.8,0.0,NONE
1780321822.593,79.2,89.7,32.4,1502.0,44.9,13.78,31.8,31.7,32.2,32.2,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.7,0.0,NONE
1780321823.594,81.5,90.8,32.2,1509.0,45.2,13.79,31.8,32.1,32.1,32.1,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,↑ increasing,→ stable,99.9,✅ EXCELLENT,False,NONE,3.7,0.0,NONE
1780321824.595,82.9,89.3,31.8,1479.0,44.7,13.77,31.8,31.7,31.9,32.2,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.9,0.2,NONE
1780321825.595,80.0,89.3,32.3,1533.0,45.9,13.77,31.9,31.7,32.0,31.6,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.9,0.2,NONE
1780321826.597,79.7,90.6,32.1,1486.0,44.4,13.79,31.9,32.3,31.7,32.1,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.8,0.0,NONE
1780321827.597,82.2,91.1,31.8,1515.0,45.5,13.83,31.8,31.9,32.3,32.4,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.8,0.0,NONE
1780321828.598,81.7,88.5,31.6,1479.0,44.2,13.77,32.0,32.2,32.3,32.3,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,4.0,1.1,NONE
1780321829.6,80.8,89.8,32.1,1484.0,44.5,13.76,32.0,32.4,32.0,31.6,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.9,0.0,NONE
1780321830.602,80.0,89.3,31.6,1470.0,45.7,13.78,32.1,32.2,32.1,32.3,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.9,0.2,NONE
1780321831.603,82.1,90.1,31.8,1522.0,45.4,13.85,31.6,31.7,32.3,32.3,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,↓ decreasing,→ stable,99.9,✅ EXCELLENT,False,NONE,4.0,0.0,NONE
1780321832.604,77.4,90.3,31.8,1470.0,44.5,13.78,32.3,32.3,31.6,31.9,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,↓ decreasing,→ stable,99.9,✅ EXCELLENT,False,NONE,3.8,0.0,NONE
