timestamp,speed_kmh,engine_temp_c,tire_pressure_psi,engine_rpm,oil_pressure_psi,battery_voltage_v,tire_pressure_fl_psi,tire_pressure_fr_psi,tire_pressure_rl_psi,tire_pressure_rr_psi,speed_status,temp_status,psi_status,rpm_status,oil_status,battery_status,speed_trend,temp_trend,psi_trend,overall_health,health_status,emergency,contradictions,tire_speed_risk,temp_correlation_penalty,alerts
1780023563.689,79.1,89.3,31.9,1528.0,45.4,13.8,32.2,32.1,31.9,32.0,optimal,optimal,optimal,optimal,optimal,optimal,—,—,—,99.7,✅ EXCELLENT,False,NONE,3.5,0.2,NONE
1780023564.689,79.8,89.4,31.8,1541.0,45.4,13.76,32.0,31.9,31.9,31.9,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,99.7,✅ EXCELLENT,False,NONE,3.6,0.2,NONE
1780023565.689,81.7,89.2,31.9,1528.0,44.9,13.82,32.1,31.7,31.8,31.7,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,99.7,✅ EXCELLENT,False,NONE,3.6,0.3,NONE
1780023566.69,82.9,91.4,31.8,1544.0,44.6,13.81,32.1,32.3,32.0,31.9,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,↑ increasing,→ stable,99.7,✅ EXCELLENT,False,NONE,3.8,0.0,NONE
1780023567.69,78.1,90.2,31.9,1485.0,44.6,13.81,32.3,32.0,32.1,32.2,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,99.7,✅ EXCELLENT,False,NONE,3.5,0.0,NONE
1780023568.69,82.4,91.5,32.2,1497.0,46.0,13.85,32.3,32.2,32.2,32.1,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,↑ increasing,→ stable,99.7,✅ EXCELLENT,False,NONE,3.3,0.0,NONE
1780023569.691,78.1,88.6,32.2,1459.0,44.7,13.76,32.0,31.7,31.6,31.8,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,↓ decreasing,→ stable,99.7,✅ EXCELLENT,False,NONE,3.1,1.0,NONE
1780023570.692,79.1,91.3,32.4,1505.0,44.5,13.8,32.4,32.2,32.2,32.3,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,↑ increasing,→ stable,99.7,✅ EXCELLENT,False,NONE,2.9,0.0,NONE
1780023571.693,80.6,89.6,31.9,1548.0,44.3,13.79,32.3,32.1,32.0,31.7,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,99.7,✅ EXCELLENT,False,NONE,3.6,0.1,NONE
1780023572.694,81.9,89.1,32.0,1485.0,44.9,13.82,32.3,32.2,32.2,32.3,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,99.7,✅ EXCELLENT,False,NONE,3.5,0.4,NONE
