timestamp,speed_kmh,engine_temp_c,tire_pressure_psi,engine_rpm,oil_pressure_psi,battery_voltage_v,tire_pressure_fl_psi,tire_pressure_fr_psi,tire_pressure_rl_psi,tire_pressure_rr_psi,speed_status,temp_status,psi_status,rpm_status,oil_status,battery_status,speed_trend,temp_trend,psi_trend,overall_health,health_status,emergency,contradictions,tire_speed_risk,temp_correlation_penalty,alerts
1780024574.344,81.2,90.2,32.4,1510.0,44.2,13.77,31.9,31.6,32.0,31.7,optimal,optimal,optimal,optimal,optimal,optimal,—,—,—,100.0,✅ EXCELLENT,False,NONE,3.0,0.0,NONE
1780024575.345,82.9,89.3,31.7,1507.0,44.8,13.82,32.0,31.6,32.4,31.7,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,↓ decreasing,↓ decreasing,100.0,✅ EXCELLENT,False,NONE,3.9,0.2,NONE
1780024576.346,80.7,89.9,31.6,1526.0,44.8,13.81,32.2,32.0,32.2,31.9,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,↓ decreasing,100.0,✅ EXCELLENT,False,NONE,3.9,0.0,NONE
1780024577.346,80.7,90.0,31.6,1498.0,44.8,13.79,31.9,31.9,32.2,32.1,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,↓ decreasing,100.0,✅ EXCELLENT,False,NONE,3.9,0.0,NONE
1780024578.346,79.1,89.8,31.6,1531.0,44.9,13.8,31.8,32.0,32.0,31.8,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,→ stable,↓ decreasing,100.0,✅ EXCELLENT,False,NONE,3.8,0.0,NONE
1780024579.348,78.7,89.9,32.2,1514.0,44.9,13.84,32.3,32.4,32.3,31.7,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,100.0,✅ EXCELLENT,False,NONE,3.1,0.0,NONE
1780024580.348,78.3,90.3,31.8,1477.0,45.2,13.79,31.6,31.8,31.9,32.0,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,→ stable,↓ decreasing,100.0,✅ EXCELLENT,False,NONE,3.6,0.0,NONE
1780024581.349,81.8,89.1,32.0,1536.0,45.2,13.76,32.3,32.2,32.0,31.8,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,↓ decreasing,→ stable,100.0,✅ EXCELLENT,False,NONE,3.5,0.4,NONE
1780024582.35,82.0,89.5,32.1,1514.0,45.0,13.79,32.2,31.9,31.9,32.1,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,↓ decreasing,→ stable,100.0,✅ EXCELLENT,False,NONE,3.4,0.1,NONE
1780024583.35,81.3,89.4,31.7,1469.0,45.6,13.76,32.4,31.7,32.3,32.0,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,↓ decreasing,↓ decreasing,100.0,✅ EXCELLENT,False,NONE,3.8,0.2,💨 PRESSURE_LEAK: Tire pressure dropping
