timestamp,speed_kmh,engine_temp_c,tire_pressure_psi,engine_rpm,oil_pressure_psi,battery_voltage_v,tire_pressure_fl_psi,tire_pressure_fr_psi,tire_pressure_rl_psi,tire_pressure_rr_psi,speed_status,temp_status,psi_status,rpm_status,oil_status,battery_status,speed_trend,temp_trend,psi_trend,overall_health,health_status,emergency,contradictions,tire_speed_risk,temp_correlation_penalty,alerts
1780088753.718,79.6,90.0,31.7,1465.0,45.2,13.8,32.4,31.6,31.9,32.2,optimal,optimal,optimal,optimal,optimal,optimal,—,—,—,100.0,✅ EXCELLENT,False,NONE,3.8,0.0,NONE
1780088754.719,80.6,90.6,31.8,1504.0,44.4,13.78,31.8,32.1,32.3,32.3,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,↑ increasing,→ stable,100.0,✅ EXCELLENT,False,NONE,3.7,0.0,NONE
1780088755.72,78.9,91.2,31.8,1494.0,44.4,13.82,31.6,32.4,31.9,32.0,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,100.0,✅ EXCELLENT,False,NONE,3.6,0.0,NONE
1780088756.721,77.1,89.7,32.1,1504.0,45.3,13.79,32.2,31.7,32.3,31.9,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,100.0,✅ EXCELLENT,False,NONE,3.2,0.0,NONE
1780088757.723,81.8,89.7,32.0,1496.0,45.2,13.78,32.2,31.9,31.6,31.7,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,100.0,✅ EXCELLENT,False,NONE,3.5,0.0,NONE
1780088758.724,79.5,90.3,32.0,1467.0,44.4,13.79,32.1,31.9,32.4,32.1,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,100.0,✅ EXCELLENT,False,NONE,3.4,0.0,NONE
1780088759.725,79.5,88.9,32.2,1512.0,44.7,13.76,32.1,32.0,32.1,31.7,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,↓ decreasing,→ stable,100.0,✅ EXCELLENT,False,NONE,3.2,0.6,NONE
1780088760.727,82.7,90.9,31.8,1535.0,45.5,13.78,31.8,31.8,32.0,31.8,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,↑ increasing,→ stable,100.0,✅ EXCELLENT,False,NONE,3.8,0.0,NONE
1780088761.728,77.4,89.8,32.1,1519.0,44.1,13.84,31.6,32.3,32.1,32.1,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,100.0,✅ EXCELLENT,False,NONE,3.2,0.0,NONE
1780088762.729,81.8,89.5,32.0,1540.0,44.1,13.76,31.9,31.8,31.9,31.9,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,100.0,✅ EXCELLENT,False,NONE,3.5,0.1,NONE
1780088763.731,80.4,90.1,32.0,1539.0,45.2,13.77,31.8,31.8,31.9,32.3,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,100.0,✅ EXCELLENT,False,NONE,3.4,0.0,NONE
1780088764.733,80.9,91.2,32.0,1544.0,44.8,13.83,32.2,31.9,31.8,32.0,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,↑ increasing,→ stable,100.0,✅ EXCELLENT,False,NONE,3.5,0.0,NONE
1780088765.734,79.8,89.9,31.8,1478.0,44.3,13.84,32.1,32.3,31.6,32.2,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,100.0,✅ EXCELLENT,False,NONE,3.6,0.0,NONE
1780088766.734,80.5,91.4,31.9,1468.0,44.3,13.84,31.7,32.1,32.4,32.1,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,↑ increasing,→ stable,100.0,✅ EXCELLENT,False,NONE,3.6,0.0,NONE
1780088767.735,77.7,90.8,32.3,1515.0,45.9,13.8,32.3,32.1,32.1,31.9,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,↑ increasing,↑ increasing,100.0,✅ EXCELLENT,False,NONE,3.0,0.0,NONE
1780088768.737,78.6,90.1,32.3,1512.0,44.1,13.82,31.6,32.3,32.2,31.8,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,→ stable,↑ increasing,100.0,✅ EXCELLENT,False,NONE,3.0,0.0,NONE
1780088769.739,81.3,88.8,32.3,1533.0,45.1,13.83,32.2,31.7,32.2,32.4,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,↓ decreasing,↑ increasing,100.0,✅ EXCELLENT,False,NONE,3.1,0.7,NONE
1780088770.739,77.3,89.5,32.0,1517.0,45.2,13.83,31.8,31.7,32.1,32.0,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,100.0,✅ EXCELLENT,False,NONE,3.3,0.1,NONE
1780088771.74,77.1,88.9,31.7,1469.0,45.7,13.79,32.3,31.8,31.9,32.1,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,↓ decreasing,→ stable,100.0,✅ EXCELLENT,False,NONE,3.6,0.6,NONE
1780088772.742,81.7,90.8,32.0,1479.0,45.5,13.8,31.9,32.0,31.7,32.1,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,100.0,✅ EXCELLENT,False,NONE,3.5,0.0,NONE
1780088773.744,79.3,89.7,32.0,1516.0,44.8,13.76,31.7,32.2,31.8,32.4,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,100.0,✅ EXCELLENT,False,NONE,3.4,0.0,NONE
1780088774.746,80.1,89.7,31.8,1489.0,44.2,13.8,31.8,31.9,32.1,31.9,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,100.0,✅ EXCELLENT,False,NONE,3.7,0.0,NONE
1780088775.746,81.0,90.4,32.2,1499.0,44.4,13.83,32.2,32.1,32.0,31.7,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,100.0,✅ EXCELLENT,False,NONE,3.2,0.0,NONE
1780088776.747,80.9,91.3,31.7,1495.0,45.4,13.75,32.2,31.8,32.2,32.3,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,100.0,✅ EXCELLENT,False,NONE,3.8,0.0,NONE
1780088777.749,78.6,88.6,31.9,1479.0,44.2,13.8,31.7,32.1,31.9,31.7,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,100.0,✅ EXCELLENT,False,NONE,3.5,1.0,NONE
1780088778.75,80.5,88.5,32.3,1487.0,45.7,13.83,31.6,31.8,31.8,31.9,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,↓ decreasing,→ stable,100.0,✅ EXCELLENT,False,NONE,3.1,1.1,NONE
1780088779.751,80.2,89.4,32.2,1509.0,45.9,13.75,32.0,32.3,32.2,31.8,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,↓ decreasing,→ stable,100.0,✅ EXCELLENT,False,NONE,3.2,0.2,NONE
1780088780.753,78.2,90.8,31.9,1475.0,45.7,13.83,32.4,31.8,32.3,31.7,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,100.0,✅ EXCELLENT,False,NONE,3.5,0.0,NONE
1780088781.754,79.5,89.4,32.2,1466.0,44.0,13.76,32.1,31.9,31.9,32.0,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,100.0,✅ EXCELLENT,False,NONE,3.2,0.2,NONE
1780088782.756,78.4,91.5,31.6,1516.0,45.8,13.79,32.3,32.0,31.8,32.1,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,100.0,✅ EXCELLENT,False,NONE,3.8,0.0,NONE
1780088784.122,80.6,90.9,31.7,1460.0,45.1,13.77,32.2,32.3,32.2,31.8,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,100.0,✅ EXCELLENT,False,NONE,3.8,0.0,NONE
1780088785.122,78.3,90.7,31.9,1479.0,44.1,13.77,31.8,31.7,32.1,32.3,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,100.0,✅ EXCELLENT,False,NONE,3.5,0.0,NONE
1780088786.124,78.3,88.8,32.0,1464.0,46.0,13.84,32.2,31.9,32.3,32.0,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,100.0,✅ EXCELLENT,False,NONE,3.4,0.7,NONE
1780088787.125,79.7,89.3,32.3,1482.0,44.5,13.75,32.3,32.0,32.1,31.7,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,100.0,✅ EXCELLENT,False,NONE,3.1,0.2,NONE
