timestamp,speed_kmh,engine_temp_c,tire_pressure_psi,engine_rpm,oil_pressure_psi,battery_voltage_v,tire_pressure_fl_psi,tire_pressure_fr_psi,tire_pressure_rl_psi,tire_pressure_rr_psi,speed_status,temp_status,psi_status,rpm_status,oil_status,battery_status,speed_trend,temp_trend,psi_trend,overall_health,health_status,emergency,contradictions,tire_speed_risk,temp_correlation_penalty,alerts
1780032145.895,79.5,89.0,31.9,1451.0,45.3,13.77,31.6,32.2,32.1,32.0,optimal,optimal,optimal,optimal,optimal,optimal,—,—,—,99.4,✅ EXCELLENT,False,NONE,3.5,0.5,NONE
1780032146.896,82.0,91.3,32.3,1488.0,45.2,13.77,32.1,32.0,31.6,32.3,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,↑ increasing,→ stable,99.4,✅ EXCELLENT,False,NONE,3.2,0.0,NONE
1780032147.897,79.6,89.3,32.4,1547.0,45.5,13.78,32.1,31.6,32.3,31.7,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,99.4,✅ EXCELLENT,False,NONE,3.0,0.2,NONE
1780032148.897,80.2,90.1,32.1,1547.0,44.4,13.83,32.0,32.3,31.7,31.9,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,↑ increasing,→ stable,99.4,✅ EXCELLENT,False,NONE,3.3,0.0,NONE
1780032149.897,77.0,89.5,32.4,1526.0,45.9,13.85,32.0,32.2,32.2,32.3,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,99.4,✅ EXCELLENT,False,NONE,2.9,0.1,NONE
1780032150.897,78.6,90.3,32.1,1525.0,45.2,13.79,31.7,32.0,32.3,32.0,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,99.4,✅ EXCELLENT,False,NONE,3.3,0.0,NONE
1780032151.899,81.5,88.7,31.8,1478.0,45.0,13.8,31.8,31.6,32.0,32.3,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,99.4,✅ EXCELLENT,False,NONE,3.7,0.8,NONE
1780032152.899,80.0,89.4,32.2,1491.0,44.6,13.82,31.9,32.0,32.2,32.3,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,99.4,✅ EXCELLENT,False,NONE,3.2,0.2,NONE
1780032153.901,77.7,90.1,32.2,1510.0,44.0,13.83,31.9,31.8,32.3,32.1,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,99.4,✅ EXCELLENT,False,NONE,3.1,0.0,NONE
1780032154.901,82.7,89.4,32.1,1539.0,45.5,13.78,31.9,32.4,31.6,31.7,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,99.4,✅ EXCELLENT,False,NONE,3.4,0.2,NONE
1780032155.903,78.1,89.7,32.2,1515.0,45.2,13.84,32.3,32.0,31.9,32.3,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,99.4,✅ EXCELLENT,False,NONE,3.1,0.0,NONE
1780032156.904,82.0,89.6,32.3,1471.0,44.3,13.77,31.8,31.6,31.7,32.0,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,↑ increasing,→ stable,99.4,✅ EXCELLENT,False,NONE,3.2,0.1,NONE
1780032157.904,81.5,89.8,32.3,1519.0,45.3,13.79,31.9,32.2,32.4,32.3,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,↑ increasing,→ stable,99.4,✅ EXCELLENT,False,NONE,3.1,0.0,NONE
1780032158.904,77.4,89.1,32.4,1496.0,45.8,13.76,32.0,31.8,32.0,31.8,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,99.4,✅ EXCELLENT,False,NONE,2.9,0.4,NONE
1780032159.905,78.8,90.2,32.1,1478.0,44.7,13.81,31.8,32.3,31.7,32.0,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,99.4,✅ EXCELLENT,False,NONE,3.3,0.0,NONE
1780032160.906,78.4,89.0,31.8,1497.0,44.8,13.82,32.2,32.0,32.3,32.0,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,99.4,✅ EXCELLENT,False,NONE,3.6,0.5,NONE
1780032161.906,82.6,88.7,32.3,1549.0,44.3,13.82,31.7,32.3,32.4,31.7,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,99.4,✅ EXCELLENT,False,NONE,3.2,0.8,NONE
1780032162.906,80.5,89.6,31.6,1467.0,45.1,13.79,32.2,31.6,31.6,31.7,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,↑ increasing,→ stable,99.4,✅ EXCELLENT,False,NONE,3.9,0.1,NONE
1780032163.907,80.0,90.0,31.7,1471.0,45.1,13.78,31.8,32.0,31.7,32.3,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,↑ increasing,→ stable,99.4,✅ EXCELLENT,False,NONE,3.8,0.0,NONE
1780032164.907,80.0,88.7,31.9,1490.0,44.4,13.8,32.2,31.7,31.6,31.9,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,99.4,✅ EXCELLENT,False,NONE,3.5,0.8,NONE
1780032165.908,78.4,90.6,32.2,1479.0,45.9,13.82,32.3,31.8,31.7,32.1,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,99.4,✅ EXCELLENT,False,NONE,3.1,0.0,NONE
1780032166.909,79.6,89.1,32.1,1471.0,44.4,13.8,32.2,31.6,32.1,31.6,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,99.4,✅ EXCELLENT,False,NONE,3.3,0.4,NONE
1780032167.911,81.2,89.5,31.6,1500.0,45.4,13.83,32.3,32.0,32.0,31.8,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,99.4,✅ EXCELLENT,False,NONE,3.9,0.1,NONE
1780032168.912,82.2,91.1,31.8,1536.0,44.5,13.8,32.1,32.1,31.9,32.4,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,99.4,✅ EXCELLENT,False,NONE,3.8,0.0,NONE
1780032169.912,77.9,89.3,32.0,1473.0,44.6,13.78,32.3,31.6,32.3,31.6,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,99.4,✅ EXCELLENT,False,NONE,3.3,0.2,NONE
