timestamp,speed_kmh,engine_temp_c,tire_pressure_psi,engine_rpm,oil_pressure_psi,battery_voltage_v,tire_pressure_fl_psi,tire_pressure_fr_psi,tire_pressure_rl_psi,tire_pressure_rr_psi,speed_status,temp_status,psi_status,rpm_status,oil_status,battery_status,speed_trend,temp_trend,psi_trend,overall_health,health_status,emergency,contradictions,tire_speed_risk,temp_correlation_penalty,alerts
1780108829.91,78.2,91.4,32.1,1480.0,45.2,13.82,32.1,32.2,31.8,31.8,optimal,optimal,optimal,optimal,optimal,optimal,—,—,—,100.0,✅ EXCELLENT,False,NONE,3.2,0.0,NONE
1780108830.909,80.7,90.9,31.8,1538.0,44.8,13.79,32.4,32.0,32.3,31.7,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,100.0,✅ EXCELLENT,False,NONE,3.7,0.0,NONE
1780108831.91,81.2,90.3,32.0,1542.0,45.6,13.85,32.0,32.4,31.7,31.7,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,↓ decreasing,→ stable,100.0,✅ EXCELLENT,False,NONE,3.5,0.0,NONE
1780108832.911,78.3,89.6,31.9,1489.0,45.9,13.83,31.8,32.0,32.2,32.3,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,↓ decreasing,→ stable,100.0,✅ EXCELLENT,False,NONE,3.5,0.1,NONE
1780108833.912,80.8,90.4,32.4,1465.0,45.4,13.83,31.6,31.6,31.8,32.0,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,↓ decreasing,→ stable,100.0,✅ EXCELLENT,False,NONE,3.0,0.0,NONE
1780108834.912,77.0,91.5,32.3,1497.0,45.9,13.81,32.3,32.3,32.3,31.8,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,100.0,✅ EXCELLENT,False,NONE,3.0,0.0,NONE
1780108835.913,79.6,90.6,32.2,1493.0,44.3,13.79,32.3,31.6,31.8,32.0,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,↓ decreasing,→ stable,100.0,✅ EXCELLENT,False,NONE,3.2,0.0,NONE
1780108836.914,82.6,89.3,31.9,1463.0,44.6,13.82,31.7,31.7,32.2,32.3,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,↓ decreasing,→ stable,100.0,✅ EXCELLENT,False,NONE,3.7,0.2,NONE
1780108837.914,82.1,88.6,31.7,1454.0,45.6,13.8,32.0,32.2,32.2,31.9,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,↓ decreasing,→ stable,100.0,✅ EXCELLENT,False,NONE,3.9,1.0,NONE
1780108838.915,78.9,88.9,31.8,1523.0,45.5,13.77,32.2,32.4,31.9,32.4,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,↓ decreasing,→ stable,100.0,✅ EXCELLENT,False,NONE,3.6,0.6,NONE
1780108839.915,79.2,89.4,31.9,1509.0,44.3,13.77,32.3,32.1,32.3,31.8,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,↓ decreasing,→ stable,100.0,✅ EXCELLENT,False,NONE,3.5,0.2,NONE
1780108840.916,77.0,91.3,32.2,1536.0,44.7,13.83,32.0,31.7,31.9,32.1,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,100.0,✅ EXCELLENT,False,NONE,3.1,0.0,NONE
1780108841.916,79.1,90.6,32.1,1539.0,45.4,13.8,32.2,31.7,31.8,32.0,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,↓ decreasing,→ stable,100.0,✅ EXCELLENT,False,NONE,3.3,0.0,NONE
1780108842.917,79.9,88.7,31.9,1460.0,44.1,13.84,31.9,32.3,32.1,32.0,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,↓ decreasing,→ stable,100.0,✅ EXCELLENT,False,NONE,3.5,0.8,NONE
1780108843.917,80.1,89.6,32.4,1455.0,44.3,13.79,32.0,32.1,31.8,32.1,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,↓ decreasing,→ stable,100.0,✅ EXCELLENT,False,NONE,3.0,0.1,NONE
1780108844.918,79.3,90.8,32.0,1546.0,45.2,13.78,31.8,32.0,32.1,32.0,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,↓ decreasing,→ stable,100.0,✅ EXCELLENT,False,NONE,3.4,0.0,NONE
1780108845.918,81.0,90.1,32.3,1524.0,44.1,13.83,31.7,32.2,31.8,32.0,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,↓ decreasing,→ stable,100.0,✅ EXCELLENT,False,NONE,3.1,0.0,NONE
1780108846.918,80.1,89.1,31.7,1486.0,45.9,13.77,32.4,32.2,31.9,31.8,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,↓ decreasing,→ stable,100.0,✅ EXCELLENT,False,NONE,3.8,0.4,NONE
1780108847.919,82.2,88.9,32.2,1504.0,44.5,13.84,31.9,31.8,31.6,32.0,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,↓ decreasing,→ stable,100.0,✅ EXCELLENT,False,NONE,3.3,0.6,NONE
1780108848.92,81.0,89.6,32.0,1496.0,45.1,13.84,31.6,32.2,32.4,32.2,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,100.0,✅ EXCELLENT,False,NONE,3.5,0.1,NONE
1780108849.799,79.6,89.6,32.3,1531.0,45.6,13.76,31.6,31.7,32.1,31.9,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,100.0,✅ EXCELLENT,False,NONE,3.1,0.1,NONE
1780108854.559,77.9,88.9,31.8,1473.0,44.8,13.79,32.2,31.9,32.1,31.8,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,100.0,✅ EXCELLENT,False,NONE,3.6,0.6,NONE
1780108855.56,82.1,89.9,32.2,1528.0,44.6,13.76,31.9,32.3,32.4,32.3,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,100.0,✅ EXCELLENT,False,NONE,3.3,0.0,NONE
1780108856.561,82.5,88.8,31.7,1505.0,45.1,13.75,31.7,32.4,31.8,31.8,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,100.0,✅ EXCELLENT,False,NONE,3.9,0.7,NONE
1780108857.562,80.7,89.4,31.8,1490.0,46.0,13.78,32.0,32.3,31.9,32.2,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,100.0,✅ EXCELLENT,False,NONE,3.7,0.2,NONE
1780108858.563,82.7,89.2,32.0,1459.0,44.4,13.76,32.3,32.2,31.8,32.1,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,100.0,✅ EXCELLENT,False,NONE,3.5,0.3,NONE
1780108859.563,82.6,90.8,32.0,1477.0,45.4,13.83,32.3,31.7,31.6,32.2,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,100.0,✅ EXCELLENT,False,NONE,3.5,0.0,NONE
1780108860.564,79.8,89.5,31.8,1460.0,45.6,13.85,32.0,32.2,32.2,32.3,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,100.0,✅ EXCELLENT,False,NONE,3.6,0.1,NONE
1780108861.565,82.5,89.1,32.3,1458.0,45.9,13.82,32.4,32.4,32.3,32.0,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,100.0,✅ EXCELLENT,False,NONE,3.2,0.4,NONE
1780108862.566,77.1,88.7,31.7,1462.0,45.9,13.82,32.2,32.1,32.3,31.8,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,100.0,✅ EXCELLENT,False,NONE,3.6,0.8,NONE
1780108863.566,77.8,89.4,32.0,1531.0,44.2,13.77,31.6,32.0,32.1,32.1,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,100.0,✅ EXCELLENT,False,NONE,3.3,0.2,NONE
1780108864.567,77.4,90.4,31.9,1539.0,45.9,13.76,32.4,31.7,32.0,31.8,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,100.0,✅ EXCELLENT,False,NONE,3.4,0.0,NONE
1780108865.568,78.0,90.6,31.7,1463.0,44.9,13.82,31.6,31.7,31.6,31.8,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,100.0,✅ EXCELLENT,False,NONE,3.7,0.0,NONE
1780108866.568,81.4,89.0,32.4,1499.0,44.7,13.79,32.1,32.3,32.2,32.4,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,100.0,✅ EXCELLENT,False,NONE,3.0,0.5,NONE
1780108867.569,80.6,88.7,32.1,1516.0,45.9,13.8,32.1,32.2,32.2,31.9,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,100.0,✅ EXCELLENT,False,NONE,3.3,0.8,NONE
1780108868.57,80.8,89.2,32.2,1534.0,44.0,13.8,31.9,-0.4,31.8,32.0,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,90.7,✅ EXCELLENT,False,NONE,3.2,0.3,NONE
1780108869.571,77.1,90.0,31.9,1510.0,44.7,13.8,32.4,0.2,32.3,31.7,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,83.3,✅ EXCELLENT,False,NONE,3.4,0.0,NONE
1780108870.571,77.4,89.0,32.2,1519.0,45.1,13.82,31.9,0.3,32.0,31.9,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,75.4,🟢 GOOD,False,NONE,3.1,0.5,NONE
1780108871.572,82.9,89.7,32.1,1459.0,45.5,13.81,32.2,0.2,32.3,32.2,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,75.4,🟢 GOOD,False,NONE,3.4,0.0,NONE
1780108872.574,81.2,89.2,32.2,1518.0,45.4,13.77,32.0,-0.2,31.8,32.3,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,75.4,🟢 GOOD,False,NONE,3.2,0.3,NONE
1780108872.791,80.3,89.7,31.7,1519.0,44.2,13.8,32.3,-0.2,32.0,31.8,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,75.4,🟢 GOOD,False,NONE,3.8,0.0,NONE
1780108873.574,78.0,90.2,32.2,1487.0,45.3,13.84,32.1,0.1,32.2,32.3,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,75.4,🟢 GOOD,False,NONE,3.1,0.0,NONE
1780108874.575,80.4,89.4,31.9,1495.0,45.3,13.8,31.7,0.2,32.2,31.8,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,75.4,🟢 GOOD,False,NONE,3.6,0.2,NONE
1780108875.577,77.0,90.1,32.2,1518.0,44.8,13.85,32.2,0.1,31.7,32.2,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,75.4,🟢 GOOD,False,NONE,3.1,0.0,NONE
1780108876.578,80.4,90.5,32.3,1524.0,44.4,13.79,31.7,-0.1,31.6,31.6,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,75.4,🟢 GOOD,False,NONE,3.1,0.0,NONE
1780108877.578,81.9,90.4,31.8,1491.0,45.1,13.79,31.9,-0.0,31.9,31.7,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,75.4,🟢 GOOD,False,NONE,3.7,0.0,NONE
1780108878.579,77.7,88.5,31.7,1524.0,45.1,13.79,31.7,0.3,32.0,31.9,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,75.4,🟢 GOOD,False,NONE,3.7,1.1,NONE
1780108879.58,79.0,90.7,32.0,1456.0,45.2,13.84,31.6,-0.4,31.6,32.3,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,75.4,🟢 GOOD,False,NONE,3.4,0.0,NONE
1780108880.581,80.0,91.3,32.2,1523.0,44.9,13.82,31.7,-0.3,32.1,31.8,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,↑ increasing,→ stable,75.4,🟢 GOOD,False,NONE,3.2,0.0,NONE
